,o_basic,h_basic,o_neighbor,h_neighbor,household,relationship,education,marital,aim_o,aim_h
24,56.0,84.0,2179.0,1586.0,72.8,52143.0,86.4,51.45,83.0,76.0
25,1121.0,1685.0,1118.0,938.0,75.0,50253.0,92.2,56.9,1238.0,1688.0
26,118.0,171.0,516.0,687.0,69.4,13137.0,81.9,54.3,101.0,137.0
27,41.0,83.0,2521.0,1697.0,63.8,202289.0,88.5,48.9,59.0,56.0
28,149.0,292.0,2899.0,1288.0,75.2,213862.0,92.9,60.35,272.0,153.0
29,146.0,158.0,237.0,253.0,70.5,15374.0,87.0,57.75,148.0,126.0
30,2076.0,4167.0,1241.0,745.0,75.2,213862.0,92.9,60.35,3300.0,4525.0
31,173.0,200.0,1434.0,924.0,66.9,22177.0,90.1,55.95,225.0,133.0
32,48.0,87.0,814.0,597.0,66.9,22177.0,90.1,55.95,30.0,65.0
33,9.0,8.0,426.0,259.0,70.9,111511.0,85.0,56.05,4.0,3.0
34,156.0,161.0,677.0,488.0,67.1,58913.0,89.8,51.05,167.0,91.0
35,259.0,69.0,616.0,499.0,69.4,13137.0,81.9,54.3,235.0,111.0
36,32.0,100.0,339.0,219.0,70.5,15374.0,87.0,57.75,39.0,102.0
37,3.0,31.0,771.0,702.0,63.3,115338.0,86.7,48.2,14.0,42.0
38,481.0,1065.0,3510.0,1870.0,63.8,202289.0,88.5,48.9,1253.0,942.0
39,181.0,167.0,2658.0,1782.0,72.8,52143.0,86.4,51.45,131.0,136.0
40,47.0,61.0,1009.0,616.0,66.9,22177.0,90.1,55.95,68.0,66.0
41,27.0,14.0,199.0,129.0,64.8,36138.0,89.0,52.0,20.0,11.0
42,54.0,154.0,832.0,655.0,75.2,213862.0,92.9,60.35,84.0,105.0
43,251.0,476.0,582.0,424.0,70.9,111511.0,85.0,56.05,634.0,467.0
44,24.0,20.0,723.0,984.0,69.4,13137.0,81.9,54.3,60.0,33.0
45,306.0,518.0,372.0,421.0,61.9,121996.0,94.1,48.25,441.0,430.0
46,305.0,577.0,1290.0,973.0,63.8,202289.0,88.5,48.9,474.0,454.0
47,112.0,287.0,910.0,746.0,66.9,22177.0,90.1,55.95,208.0,208.0
48,30.0,62.0,2671.0,868.0,72.2,48588.0,90.1,57.400000000000006,23.0,19.0
49,9.0,11.0,967.0,715.0,61.9,121996.0,94.1,48.25,5.0,4.0
50,128.0,96.0,378.0,248.0,62.9,74365.0,82.5,47.15,122.0,66.0
51,8.0,14.0,383.0,323.0,65.4,59674.0,89.6,53.35,20.0,20.0
52,54.0,94.0,2402.0,1706.0,75.0,50253.0,92.2,56.9,84.0,116.0
53,156.0,177.0,4234.0,2283.0,70.9,111511.0,85.0,56.05,201.0,129.0
54,17.0,17.0,304.0,189.0,70.5,15374.0,87.0,57.75,23.0,8.0
55,711.0,2221.0,1657.0,938.0,75.2,213862.0,92.9,60.35,1603.0,1504.0
56,12.0,1.0,493.0,502.0,65.4,59674.0,89.6,53.35,1.0,6.0
57,33.0,33.0,2791.0,1801.0,63.3,115338.0,86.7,48.2,29.0,25.0
58,75.0,48.0,325.0,327.0,68.8,91555.0,85.9,54.900000000000006,73.0,45.0
59,20.0,23.0,973.0,778.0,61.9,121996.0,94.1,48.25,40.0,50.0
60,75.0,46.0,812.0,850.0,69.4,13137.0,81.9,54.3,68.0,27.0
61,30.0,56.0,438.0,586.0,69.4,13137.0,81.9,54.3,26.0,55.0
62,188.0,223.0,4472.0,2506.0,63.8,202289.0,88.5,48.9,280.0,160.0
63,80.0,141.0,2966.0,1028.0,72.2,48588.0,90.1,57.400000000000006,150.0,60.0
64,5.0,16.0,538.0,518.0,70.5,15374.0,87.0,57.75,9.0,5.0
65,8.0,15.0,223.0,146.0,64.8,36138.0,89.0,52.0,5.0,9.0
66,74.0,83.0,2469.0,1856.0,69.4,13137.0,81.9,54.3,40.0,38.0
67,115.0,225.0,739.0,448.0,70.9,111511.0,85.0,56.05,177.0,178.0
68,146.0,138.0,2260.0,1881.0,69.4,13137.0,81.9,54.3,152.0,115.0
69,130.0,207.0,392.0,535.0,66.3,27892.0,77.8,47.8,238.0,202.0
70,14.0,21.0,7457.0,3397.0,75.2,213862.0,92.9,60.35,50.0,46.0
71,5.0,5.0,1279.0,866.0,61.9,121996.0,94.1,48.25,4.0,7.0
72,115.0,67.0,1236.0,966.0,66.9,22177.0,90.1,55.95,171.0,133.0
73,85.0,122.0,876.0,694.0,66.9,22177.0,90.1,55.95,96.0,86.0
74,26.0,142.0,691.0,319.0,0.0,0.0,0.0,0.0,136.0,86.0
75,325.0,385.0,1290.0,1124.0,68.8,91555.0,85.9,54.900000000000006,631.0,504.0
76,407.0,260.0,4831.0,2392.0,70.9,111511.0,85.0,56.05,505.0,266.0
77,316.0,396.0,2254.0,1124.0,65.5,155245.0,91.4,46.6,386.0,327.0
78,45.0,32.0,747.0,667.0,70.9,111511.0,85.0,56.05,70.0,35.0
79,30.0,26.0,2761.0,1828.0,70.6,38378.0,86.4,48.650000000000006,42.0,43.0
80,12.0,41.0,321.0,139.0,72.2,48588.0,90.1,57.400000000000006,26.0,18.0
81,51.0,24.0,689.0,837.0,69.4,71299.0,84.6,49.35,46.0,6.0
82,160.0,220.0,7958.0,3684.0,70.8,41271.0,88.1,55.900000000000006,248.0,174.0
83,58.0,85.0,48.0,42.0,68.8,11965.0,83.0,52.1,86.0,99.0
84,95.0,127.0,4164.0,2188.0,68.8,91555.0,85.9,54.900000000000006,169.0,109.0
85,99.0,66.0,975.0,739.0,66.9,22177.0,90.1,55.95,131.0,96.0
86,26.0,29.0,1007.0,780.0,61.9,121996.0,94.1,48.25,32.0,15.0
87,2.0,4.0,193.0,140.0,68.9,19078.0,89.7,58.65,5.0,11.0
88,9.0,11.0,602.0,393.0,68.8,11965.0,83.0,52.1,17.0,4.0
