,o_basic,h_basic,o_neighbor,h_neighbor,household,relationship,education,marital,aim_o,aim_h
41,1.0,3.0,96.0,179.0,66.2,41072.0,88.9,57.1,4.0,5.0
42,59.0,10.0,67.0,178.0,68.6,89281.0,86.5,53.4,55.0,32.0
43,64.0,88.0,999.0,232.0,74.0,56611.0,91.5,57.15,67.0,79.0
44,23.0,83.0,5936.0,4116.0,54.2,1454290.0,79.4,30.849999999999998,56.0,59.0
45,1.0,1.0,466.0,246.0,70.8,34990.0,83.1,49.650000000000006,1.0,11.0
46,64.0,343.0,1362.0,1035.0,74.0,56611.0,91.5,57.15,77.0,234.0
47,16.0,21.0,446.0,228.0,70.8,34990.0,83.1,49.650000000000006,24.0,25.0
48,2349.0,3910.0,1658.0,1647.0,68.0,768322.0,92.6,55.65,2450.0,3508.0
49,18.0,35.0,446.0,150.0,68.9,48241.0,86.7,54.25,36.0,24.0
50,21.0,5.0,72.0,109.0,71.3,36836.0,81.6,55.150000000000006,27.0,5.0
51,28.0,0,9.0,9.0,64.0,36225.0,85.6,48.75,28.0,3.0
52,32.0,11.0,51.0,98.0,71.3,36836.0,81.6,55.150000000000006,47.0,23.0
53,70.0,49.0,740.0,225.0,66.1,90811.0,84.2,52.95,128.0,78.0
54,29.0,34.0,67.0,127.0,66.9,134320.0,82.9,49.95,46.0,46.0
55,3.0,0,546.0,158.0,68.8,17355.0,87.5,57.150000000000006,1.0,2.0
56,9.0,0,402.0,168.0,71.3,36836.0,81.6,55.150000000000006,12.0,5.0
57,39.0,15.0,198.0,223.0,68.6,89281.0,86.5,53.4,52.0,17.0
58,66.0,11.0,6.0,74.0,64.4,5370.0,80.7,46.150000000000006,26.0,7.0
59,128.0,132.0,2745.0,875.0,69.4,36213.0,83.9,50.95,115.0,89.0
60,2.0,3.0,324.0,188.0,70.8,34990.0,83.1,49.650000000000006,11.0,7.0
61,257.0,241.0,3029.0,1060.0,65.6,83797.0,86.7,50.2,174.0,270.0
62,218.0,285.0,587.0,269.0,74.5,24306.0,80.1,61.15,169.0,317.0
63,3.0,10.0,427.0,134.0,70.1,27728.0,89.1,54.150000000000006,7.0,11.0
64,22.0,15.0,457.0,133.0,70.1,27728.0,89.1,54.150000000000006,12.0,21.0
65,21.0,18.0,419.0,116.0,68.9,48241.0,86.7,54.25,15.0,17.0
66,3.0,3.0,0,0,69.6,40220.0,87.1,56.25,15.0,4.0
