,o_basic,h_basic,o_neighbor,h_neighbor,household,relationship,education,marital,aim_o,aim_h
31,5.0,1.0,15.0,146.0,0.0,0.0,0.0,0.0,27.0,0
32,58.0,11.0,190.0,558.0,63.1,22705.0,87.5,46.65,58.0,10.0
33,71.0,69.0,116.0,428.0,0.0,0.0,0.0,0.0,106.0,84.0
34,152.0,1.0,14.0,606.0,43.9,12591.0,88.9,24.65,131.0,0
35,21.0,13.0,657.0,377.0,0.0,0.0,0.0,0.0,15.0,3.0
36,10.0,2.0,274.0,486.0,0.0,0.0,0.0,0.0,2.0,0
37,23.0,0,4.0,589.0,70.8,52863.0,80.4,57.05,12.0,0
38,11.0,0,39.0,165.0,0.0,0.0,0.0,0.0,7.0,0
39,19.0,1.0,32.0,95.0,0.0,0.0,0.0,0.0,16.0,1.0
40,44.0,0,3.0,47.0,0.0,0.0,0.0,0.0,45.0,0
41,108.0,39.0,277.0,618.0,0.0,0.0,0.0,0.0,96.0,60.0
42,116.0,129.0,165.0,447.0,0.0,0.0,0.0,0.0,154.0,130.0
43,26.0,0,15.0,137.0,0.0,0.0,0.0,0.0,50.0,1.0
44,7.0,1.0,791.0,435.0,0.0,0.0,0.0,0.0,3.0,2.0
45,15.0,10.0,450.0,271.0,0.0,0.0,0.0,0.0,25.0,4.0
46,27.0,5.0,594.0,1032.0,63.6,7754.0,74.6,43.7,32.0,6.0
47,7.0,3.0,305.0,693.0,0.0,0.0,0.0,0.0,11.0,2.0
48,2.0,0,367.0,345.0,0.0,0.0,0.0,0.0,9.0,0
49,65.0,0,0,499.0,69.3,39087.0,70.3,51.849999999999994,30.0,0
50,110.0,39.0,298.0,694.0,0.0,0.0,0.0,0.0,119.0,73.0
51,24.0,5.0,312.0,851.0,0.0,0.0,0.0,0.0,32.0,6.0
52,14.0,2.0,10.0,115.0,0.0,0.0,0.0,0.0,11.0,0
53,17.0,0,86.0,490.0,0.0,0.0,0.0,0.0,5.0,1.0
54,6.0,0,671.0,493.0,0.0,0.0,0.0,0.0,2.0,0
55,15.0,1.0,6.0,28.0,70.6,15275.0,72.8,44.05,18.0,1.0
56,4.0,0,415.0,384.0,0.0,0.0,0.0,0.0,2.0,0
57,185.0,12.0,188.0,887.0,63.1,22705.0,87.5,46.65,144.0,3.0
58,1.0,0,48.0,244.0,0.0,0.0,0.0,0.0,6.0,0
59,11.0,3.0,666.0,642.0,0.0,0.0,0.0,0.0,14.0,7.0
60,5.0,0,336.0,292.0,0.0,0.0,0.0,0.0,3.0,0
61,3.0,0,85.0,312.0,0.0,0.0,0.0,0.0,7.0,0
62,38.0,1.0,343.0,1322.0,0.0,0.0,0.0,0.0,30.0,0
63,42.0,0,235.0,649.0,0.0,0.0,0.0,0.0,93.0,0
64,39.0,0,4.0,224.0,43.9,12591.0,88.9,24.65,42.0,0
65,15.0,1.0,14.0,131.0,0.0,0.0,0.0,0.0,29.0,1.0
66,32.0,2.0,274.0,509.0,0.0,0.0,0.0,0.0,14.0,1.0
67,29.0,0,12.0,94.0,79.1,21276.0,79.3,58.900000000000006,28.0,5.0
68,17.0,4.0,276.0,480.0,0.0,0.0,0.0,0.0,25.0,1.0
69,228.0,66.0,368.0,1124.0,0.0,0.0,0.0,0.0,212.0,76.0
70,222.0,0,27.0,539.0,43.9,12591.0,88.9,24.65,226.0,3.0
71,20.0,1.0,335.0,1036.0,0.0,0.0,0.0,0.0,8.0,1.0
72,18.0,1.0,11.0,189.0,0.0,0.0,0.0,0.0,16.0,0
73,39.0,27.0,27.0,236.0,0.0,0.0,0.0,0.0,53.0,25.0
74,135.0,0,4.0,801.0,61.6,17263.0,79.8,47.2,122.0,3.0
75,196.0,0,0,448.0,0.0,0.0,0.0,0.0,216.0,0
76,86.0,16.0,214.0,535.0,0.0,0.0,0.0,0.0,158.0,29.0
77,88.0,4.0,1.0,550.0,0.0,0.0,0.0,0.0,32.0,1.0
78,2.0,4.0,10.0,67.0,0.0,0.0,0.0,0.0,2.0,7.0
79,190.0,38.0,196.0,709.0,0.0,0.0,0.0,0.0,202.0,28.0
80,144.0,22.0,360.0,1034.0,0.0,0.0,0.0,0.0,188.0,25.0
81,0,1.0,407.0,420.0,0.0,0.0,0.0,0.0,0,1.0
82,7.0,2.0,58.0,152.0,0.0,0.0,0.0,0.0,2.0,4.0
83,237.0,0,4.0,518.0,70.8,52863.0,80.4,57.05,201.0,0
84,166.0,21.0,183.0,471.0,0.0,0.0,0.0,0.0,207.0,25.0
85,117.0,0,0,588.0,61.6,17263.0,79.8,47.2,137.0,2.0
86,14.0,2.0,346.0,330.0,63.6,7754.0,74.6,43.7,17.0,1.0
87,303.0,0,0,341.0,0.0,0.0,0.0,0.0,323.0,0
88,139.0,1.0,20.0,766.0,43.9,12591.0,88.9,24.65,153.0,6.0
89,14.0,8.0,781.0,432.0,0.0,0.0,0.0,0.0,9.0,16.0
90,12.0,5.0,334.0,926.0,0.0,0.0,0.0,0.0,1.0,7.0
91,48.0,119.0,642.0,339.0,0.0,0.0,0.0,0.0,2.0,6.0
92,25.0,41.0,745.0,408.0,0.0,0.0,0.0,0.0,0,20.0
93,4.0,4.0,35.0,203.0,0.0,0.0,0.0,0.0,0,4.0
94,18.0,6.0,286.0,482.0,0.0,0.0,0.0,0.0,0,2.0
95,1.0,28.0,406.0,1351.0,0.0,0.0,0.0,0.0,4.0,0
96,8.0,0,15.0,155.0,0.0,0.0,0.0,0.0,1.0,0
97,103.0,126.0,666.0,339.0,0.0,0.0,0.0,0.0,0,16.0
98,26.0,134.0,640.0,388.0,0.0,0.0,0.0,0.0,0,8.0
99,26.0,214.0,571.0,397.0,0.0,0.0,0.0,0.0,0,3.0
100,266.0,333.0,10.0,74.0,65.8,17237.0,76.5,50.55,2.0,0
101,187.0,130.0,71.0,411.0,63.1,22705.0,87.5,46.65,97.0,57.0
102,22.0,30.0,759.0,403.0,0.0,0.0,0.0,0.0,0,4.0
103,111.0,84.0,690.0,297.0,0.0,0.0,0.0,0.0,9.0,0
104,31.0,41.0,144.0,468.0,69.0,36559.0,83.3,54.8,2.0,0
