,o_basic,h_basic,o_neighbor,h_neighbor,household,relationship,education,marital,aim_o,aim_h
44,72.0,2.0,7.0,730.0,73.9,13772.0,66.2,55.3,66.0,1.0
45,58.0,0,157.0,1365.0,82.0,53776.0,89.6,61.3,119.0,2.0
46,284.0,0,3.0,1058.0,69.4,28486.0,68.7,48.15,303.0,0
47,61.0,0,161.0,1581.0,69.8,24459.0,88.4,60.0,19.0,1.0
48,2.0,0,0,120.0,71.9,41530.0,83.8,56.55,16.0,1.0
49,8.0,0,2.0,70.0,73.0,13428.0,74.4,53.900000000000006,9.0,1.0
50,10.0,0,34.0,634.0,69.8,24459.0,88.4,60.0,5.0,0
51,71.0,1.0,4.0,116.0,73.0,13428.0,74.4,53.900000000000006,74.0,2.0
52,52.0,0,6.0,1370.0,67.8,7234.0,57.2,43.400000000000006,107.0,0
53,1139.0,154.0,3.0,263.0,75.7,8807.0,79.0,62.400000000000006,1538.0,238.0
54,204.0,0,54.0,1509.0,69.8,24459.0,88.4,60.0,226.0,0
55,143.0,0,7.0,785.0,71.0,64406.0,71.2,57.2,107.0,0
56,283.0,216.0,138.0,340.0,56.0,2278.0,69.6,37.4,205.0,242.0
57,165.0,0,11.0,1371.0,67.8,7234.0,57.2,43.400000000000006,51.0,0
58,218.0,0,6.0,1089.0,69.6,34416.0,70.2,49.900000000000006,117.0,1.0
59,9.0,0,1.0,181.0,68.1,23382.0,73.7,50.95,4.0,0
60,221.0,0,8.0,1495.0,69.6,34416.0,70.2,49.900000000000006,323.0,2.0
61,66.0,0,14.0,975.0,69.7,11995.0,68.8,47.05,22.0,0
62,31.0,0,7.0,1849.0,67.8,7234.0,57.2,43.400000000000006,100.0,0
63,56.0,0,7.0,1504.0,69.4,28486.0,68.7,48.15,36.0,0
64,162.0,0,5.0,916.0,71.0,64406.0,71.2,57.2,146.0,0
65,39.0,0,4.0,684.0,67.1,20405.0,76.5,43.7,43.0,0
66,13.0,0,3.0,1299.0,71.7,16713.0,68.5,53.05,41.0,2.0
67,5.0,0,4.0,134.0,73.0,13428.0,74.4,53.900000000000006,3.0,0
68,9.0,0,4.0,121.0,64.0,104240.0,84.7,47.85,19.0,0
69,13.0,2.0,3.0,132.0,73.0,13428.0,74.4,53.900000000000006,5.0,0
70,51.0,0,0,65.0,72.0,30992.0,83.2,60.5,52.0,5.0
71,60.0,2.0,3.0,985.0,69.6,34416.0,70.2,49.900000000000006,36.0,1.0
72,8.0,0,3.0,171.0,73.0,13428.0,74.4,53.900000000000006,4.0,0
73,278.0,2.0,37.0,1551.0,74.2,43075.0,86.5,57.55,155.0,3.0
74,42.0,1.0,11.0,1364.0,67.8,7234.0,57.2,43.400000000000006,59.0,0
75,29.0,1.0,0,488.0,74.0,11506.0,80.6,58.55,22.0,1.0
76,11.0,0,2.0,116.0,72.1,14117.0,82.6,64.0,16.0,0
77,60.0,4.0,3.0,868.0,71.0,64406.0,71.2,57.2,37.0,2.0
78,142.0,18.0,88.0,393.0,56.0,2278.0,69.6,37.4,82.0,11.0
79,7.0,0,0,71.0,72.6,96627.0,87.4,55.900000000000006,30.0,0
80,15.0,0,6.0,1154.0,67.8,7234.0,57.2,43.400000000000006,16.0,0
81,23.0,0,53.0,1296.0,69.8,24459.0,88.4,60.0,84.0,0
82,7.0,0,0,266.0,68.1,23382.0,73.7,50.95,5.0,0
83,30.0,0,0,123.0,70.4,9950.0,67.6,54.25,8.0,0
84,166.0,0,6.0,1138.0,67.8,7234.0,57.2,43.400000000000006,189.0,12.0
85,33.0,0,7.0,894.0,67.8,7234.0,57.2,43.400000000000006,65.0,0
86,42.0,0,0,132.0,72.9,12232.0,72.8,58.85,42.0,3.0
87,21.0,0,155.0,1482.0,74.0,11506.0,80.6,58.55,34.0,0
88,41.0,0,52.0,1361.0,56.0,2278.0,69.6,37.4,18.0,0
89,43.0,0,4.0,208.0,64.0,104240.0,84.7,47.85,6.0,0
90,48.0,3.0,162.0,1437.0,75.7,8807.0,79.0,62.400000000000006,45.0,9.0
91,14.0,1.0,380.0,961.0,69.8,24459.0,88.4,60.0,7.0,2.0
92,10.0,0,7.0,1686.0,67.8,7234.0,57.2,43.400000000000006,69.0,0
93,35.0,1.0,391.0,1056.0,74.2,43075.0,86.5,57.55,19.0,19.0
94,330.0,1.0,5.0,894.0,67.8,7234.0,57.2,43.400000000000006,434.0,0
95,191.0,0,5.0,541.0,72.3,12858.0,64.6,49.3,250.0,0
96,104.0,0,3.0,1424.0,67.8,7234.0,57.2,43.400000000000006,92.0,0
97,324.0,0,6.0,839.0,69.6,34416.0,70.2,49.900000000000006,136.0,3.0
98,6.0,0,354.0,1545.0,71.9,14471.0,77.9,52.849999999999994,11.0,0
99,105.0,1.0,5.0,1622.0,69.6,34416.0,70.2,49.900000000000006,127.0,1.0
100,188.0,0,3.0,911.0,67.8,7234.0,57.2,43.400000000000006,147.0,1.0
101,34.0,0,0,235.0,70.1,20636.0,67.2,55.65,11.0,0
102,74.0,4.0,62.0,1647.0,69.8,24459.0,88.4,60.0,34.0,0
103,13.0,0,34.0,817.0,69.8,24459.0,88.4,60.0,15.0,0
104,13.0,0,4.0,148.0,64.0,104240.0,84.7,47.85,26.0,0
105,3.0,0,173.0,1869.0,69.8,24459.0,88.4,60.0,6.0,0
106,53.0,0,1.0,255.0,74.0,11506.0,80.6,58.55,51.0,0
107,4.0,0,1.0,215.0,68.8,23300.0,73.8,55.6,8.0,0
108,7.0,0,181.0,1372.0,73.2,39324.0,83.1,57.099999999999994,3.0,0
109,57.0,4.0,0,172.0,70.9,16830.0,81.1,54.1,66.0,0
110,16.0,0,20.0,878.0,69.8,24459.0,88.4,60.0,12.0,0
111,73.0,0,2.0,505.0,65.6,17445.0,72.3,54.75,55.0,2.0
112,12.0,2.0,3.0,178.0,,,,7,11.0,0
113,310.0,3.0,3.0,1064.0,71.7,16713.0,68.5,53.05,142.0,1.0
114,18.0,0,7.0,1412.0,67.1,20405.0,76.5,43.7,35.0,0
115,53.0,0,63.0,1230.0,74.0,11506.0,80.6,58.55,16.0,1.0
