,o_basic,h_basic,o_neighbor,h_neighbor,household,relationship,education,marital,aim_o,aim_h
59,96.0,5.0,82.0,697.0,74.2,34042.0,77.4,49.45,170.0,14.0
60,26.0,4.0,121.0,238.0,73.2,11689.0,73.4,51.900000000000006,14.0,2.0
61,12.0,1.0,366.0,990.0,66.0,7095.0,69.5,48.9,15.0,2.0
62,16.0,0,16.0,987.0,68.2,27142.0,74.9,51.75,8.0,0
63,40.0,2.0,7.0,582.0,68.9,61640.0,75.0,53.650000000000006,17.0,1.0
64,6.0,8.0,129.0,154.0,60.0,21393.0,81.0,39.400000000000006,51.0,9.0
65,6.0,6.0,399.0,671.0,72.9,16568.0,76.7,55.3,4.0,5.0
66,8.0,0,19.0,165.0,70.1,12969.0,78.5,55.349999999999994,2.0,0
67,32.0,3.0,13.0,130.0,64.6,114023.0,87.7,46.55,29.0,2.0
68,32.0,0,10.0,104.0,70.1,12969.0,78.5,55.349999999999994,25.0,1.0
69,30.0,11.0,9.0,87.0,71.1,30659.0,85.9,59.7,41.0,12.0
70,21.0,2.0,54.0,373.0,74.2,34042.0,77.4,49.45,38.0,0
71,2.0,0,40.0,143.0,70.1,12969.0,78.5,55.349999999999994,3.0,0
72,181.0,189.0,609.0,752.0,74.4,49951.0,90.0,57.35,242.0,169.0
73,6.0,0,62.0,725.0,66.0,7095.0,69.5,48.9,26.0,2.0
74,34.0,14.0,235.0,246.0,68.0,11584.0,82.2,49.75,41.0,12.0
75,6.0,2.0,17.0,162.0,70.4,14163.0,84.2,57.849999999999994,28.0,1.0
76,29.0,0,7.0,456.0,68.9,61640.0,75.0,53.650000000000006,57.0,11.0
77,32.0,28.0,504.0,324.0,60.6,2131.0,74.9,54.85,33.0,10.0
78,12.0,1.0,36.0,38.0,67.8,104565.0,89.6,52.25,6.0,6.0
79,23.0,25.0,737.0,702.0,70.4,25270.0,88.1,56.5,22.0,17.0
80,2.0,0,9.0,115.0,70.1,9856.0,76.0,57.3,9.0,3.0
81,64.0,49.0,326.0,499.0,66.0,7095.0,69.5,48.9,104.0,44.0
82,14.0,2.0,116.0,171.0,66.0,7095.0,69.5,48.9,9.0,4.0
83,47.0,1.0,8.0,156.0,72.0,12274.0,76.9,55.6,29.0,0
84,26.0,29.0,1182.0,708.0,68.0,11584.0,82.2,49.75,57.0,50.0
85,36.0,4.0,592.0,583.0,60.6,2131.0,74.9,54.85,12.0,2.0
86,40.0,2.0,31.0,165.0,64.6,114023.0,87.7,46.55,13.0,0
87,25.0,9.0,1159.0,672.0,64.7,8698.0,83.2,57.05,36.0,14.0
88,9.0,12.0,1275.0,860.0,70.4,25270.0,88.1,56.5,5.0,10.0
89,1.0,0,310.0,976.0,66.0,7095.0,69.5,48.9,3.0,0
90,3.0,9.0,1258.0,871.0,74.4,49951.0,90.0,57.35,8.0,13.0
91,302.0,2.0,17.0,435.0,66.0,7095.0,69.5,48.9,129.0,2.0
92,122.0,2.0,2.0,262.0,68.5,10961.0,72.5,52.8,81.0,4.0
93,50.0,10.0,364.0,794.0,66.0,7095.0,69.5,48.9,27.0,11.0
94,151.0,40.0,31.0,303.0,74.2,34042.0,77.4,49.45,93.0,21.0
95,54.0,9.0,358.0,755.0,74.2,34042.0,77.4,49.45,49.0,5.0
96,30.0,50.0,144.0,265.0,66.0,7095.0,69.5,48.9,28.0,13.0
97,15.0,0,47.0,170.0,64.7,20268.0,70.8,48.3,14.0,0
98,49.0,57.0,997.0,915.0,70.4,25270.0,88.1,56.5,35.0,36.0
99,30.0,33.0,442.0,434.0,70.4,25270.0,88.1,56.5,35.0,32.0
100,19.0,0,16.0,157.0,64.6,114023.0,87.7,46.55,8.0,2.0
101,3.0,10.0,1401.0,952.0,70.4,25270.0,88.1,56.5,1.0,1.0
102,23.0,33.0,114.0,205.0,68.0,11584.0,82.2,49.75,28.0,15.0
103,6.0,0,12.0,159.0,71.1,30659.0,85.9,59.7,3.0,1.0
104,3.0,2.0,1184.0,704.0,73.8,43187.0,85.8,54.75,3.0,2.0
105,44.0,11.0,8.0,179.0,66.5,17500.0,84.0,52.95,28.0,1.0
106,2.0,2.0,492.0,482.0,70.4,25270.0,88.1,56.5,1.0,5.0
107,61.0,5.0,51.0,251.0,64.8,17500.0,73.7,50.5,91.0,8.0
108,5.0,0,32.0,164.0,66.6,13456.0,84.9,50.1,1.0,1.0
109,46.0,2.0,59.0,512.0,72.9,16568.0,76.7,55.3,41.0,1.0
110,2.0,0,143.0,688.0,60.0,21393.0,81.0,39.400000000000006,13.0,0
111,23.0,11.0,884.0,721.0,68.0,11584.0,82.2,49.75,34.0,6.0
