,o_basic,h_basic,o_neighbor,h_neighbor,household,relationship,education,marital,aim_o,aim_h
29,39.0,3.0,3.0,46.0,71.9,23633.0,77.0,55.349999999999994,48.0,8.0
30,14.0,0,4.0,326.0,62.3,107706.0,85.6,45.85,14.0,0
31,11.0,0,106.0,787.0,63.8,7158.0,62.9,46.9,4.0,0
32,45.0,0,60.0,1050.0,63.8,7158.0,62.9,46.9,4.0,4.0
33,435.0,138.0,113.0,1018.0,67.4,24541.0,88.7,55.05,432.0,466.0
34,51.0,9.0,115.0,687.0,66.6,20444.0,76.5,42.2,13.0,3.0
35,75.0,8.0,10.0,448.0,69.9,63866.0,71.6,56.4,79.0,4.0
36,103.0,3.0,335.0,1031.0,67.4,24541.0,88.7,55.05,123.0,58.0
37,16.0,0,21.0,101.0,65.3,64303.0,86.9,53.400000000000006,3.0,0
38,21.0,6.0,992.0,776.0,74.6,8780.0,83.2,64.69999999999999,10.0,23.0
39,25.0,0,222.0,1381.0,67.4,24541.0,88.7,55.05,10.0,1.0
40,44.0,18.0,990.0,859.0,67.4,24541.0,88.7,55.05,17.0,23.0
41,37.0,2.0,19.0,122.0,73.4,30864.0,85.5,59.7,38.0,1.0
42,31.0,2.0,0,78.0,71.9,23633.0,77.0,55.349999999999994,23.0,1.0
43,11.0,0,8.0,200.0,73.4,11309.0,80.0,57.0,12.0,3.0
44,100.0,10.0,73.0,419.0,72.6,13698.0,70.7,53.75,74.0,17.0
45,103.0,4.0,824.0,1343.0,82.0,55852.0,91.8,60.2,44.0,26.0
46,472.0,1.0,1.0,794.0,69.6,28097.0,68.3,49.8,227.0,1.0
47,48.0,8.0,654.0,1287.0,67.4,24541.0,88.7,55.05,65.0,32.0
48,14.0,0,17.0,213.0,73.6,42972.0,84.9,54.599999999999994,4.0,0
49,3.0,3.0,3.0,58.0,70.3,13361.0,77.1,54.65,11.0,5.0
50,11.0,2.0,167.0,620.0,67.4,24541.0,88.7,55.05,10.0,9.0
51,1.0,0,21.0,117.0,65.3,64303.0,86.9,53.400000000000006,4.0,0
52,70.0,0,1.0,98.0,70.3,13361.0,77.1,54.65,95.0,0
53,60.0,0,18.0,1336.0,63.8,7158.0,62.9,46.9,13.0,1.0
54,1100.0,758.0,68.0,284.0,74.6,8780.0,83.2,64.69999999999999,760.0,1130.0
55,145.0,11.0,251.0,1351.0,67.4,24541.0,88.7,55.05,85.0,72.0
56,67.0,0,18.0,436.0,69.9,63866.0,71.6,56.4,88.0,0
57,149.0,357.0,540.0,305.0,64.0,2206.0,74.6,45.400000000000006,152.0,552.0
58,80.0,0,21.0,1213.0,63.8,7158.0,62.9,46.9,63.0,0
59,159.0,2.0,5.0,938.0,70.6,34339.0,72.8,49.25,142.0,1.0
60,175.0,5.0,40.0,1172.0,70.6,34339.0,72.8,49.25,234.0,1.0
61,22.0,0,90.0,597.0,72.9,12138.0,69.3,51.35,30.0,6.0
62,63.0,2.0,65.0,1664.0,63.8,7158.0,62.9,46.9,45.0,4.0
63,52.0,0,5.0,1459.0,69.6,28097.0,68.3,49.8,40.0,0
64,53.0,0,10.0,896.0,69.9,63866.0,71.6,56.4,42.0,1.0
65,27.0,3.0,45.0,504.0,66.6,20444.0,76.5,42.2,35.0,3.0
66,15.0,4.0,47.0,973.0,71.4,16761.0,73.2,54.599999999999994,24.0,2.0
67,6.0,0,21.0,202.0,70.3,13361.0,77.1,54.65,12.0,0
68,21.0,0,1.0,151.0,62.3,107706.0,85.6,45.85,18.0,0
69,11.0,0,0,169.0,70.3,13361.0,77.1,54.65,19.0,1.0
70,61.0,19.0,2.0,98.0,73.4,30864.0,85.5,59.7,60.0,16.0
71,42.0,13.0,26.0,715.0,70.6,34339.0,72.8,49.25,72.0,2.0
72,317.0,9.0,213.0,1359.0,73.2,45880.0,87.3,54.8,307.0,116.0
73,30.0,0,33.0,848.0,63.8,7158.0,62.9,46.9,80.0,0
74,26.0,0,49.0,355.0,73.4,11309.0,80.0,57.0,14.0,3.0
75,17.0,0,21.0,185.0,73.2,14136.0,83.2,62.45,10.0,1.0
76,17.0,10.0,8.0,486.0,69.9,63866.0,71.6,56.4,31.0,4.0
77,56.0,37.0,397.0,333.0,64.0,2206.0,74.6,45.400000000000006,28.0,61.0
78,56.0,4.0,4.0,112.0,72.6,100674.0,88.0,55.05,17.0,16.0
79,9.0,0,40.0,924.0,63.8,7158.0,62.9,46.9,8.0,0
80,25.0,3.0,204.0,1095.0,67.4,24541.0,88.7,55.05,11.0,8.0
81,3.0,0,7.0,294.0,66.9,23604.0,76.1,49.75,2.0,0
82,1.0,0,1.0,207.0,68.8,9956.0,68.7,54.75,5.0,0
83,205.0,2.0,73.0,951.0,63.8,7158.0,62.9,46.9,201.0,39.0
84,13.0,0,38.0,634.0,63.8,7158.0,62.9,46.9,5.0,0
85,39.0,0,1.0,135.0,73.1,12327.0,77.1,55.7,88.0,2.0
86,57.0,11.0,823.0,1383.0,73.4,11309.0,80.0,57.0,30.0,10.0
87,18.0,0,290.0,1060.0,64.0,2206.0,74.6,45.400000000000006,68.0,1.0
88,43.0,0,6.0,196.0,62.3,107706.0,85.6,45.85,22.0,3.0
89,19.0,16.0,881.0,1392.0,74.6,8780.0,83.2,64.69999999999999,27.0,17.0
90,14.0,2.0,1002.0,853.0,67.4,24541.0,88.7,55.05,19.0,9.0
91,11.0,0,51.0,1601.0,63.8,7158.0,62.9,46.9,4.0,0
92,13.0,36.0,957.0,841.0,73.2,45880.0,87.3,54.8,25.0,75.0
93,352.0,1.0,4.0,966.0,63.8,7158.0,62.9,46.9,171.0,0
94,201.0,0,18.0,212.0,74.8,11424.0,69.1,52.15,181.0,39.0
95,70.0,0,75.0,1362.0,63.8,7158.0,62.9,46.9,116.0,11.0
96,146.0,19.0,24.0,695.0,70.6,34339.0,72.8,49.25,103.0,6.0
97,8.0,0,934.0,1221.0,70.1,14586.0,82.3,52.85,1.0,0
98,69.0,0,42.0,1363.0,70.6,34339.0,72.8,49.25,53.0,0
99,116.0,13.0,29.0,777.0,63.8,7158.0,62.9,46.9,66.0,22.0
100,27.0,0,9.0,145.0,70.6,20542.0,69.9,55.2,19.0,0
101,113.0,22.0,358.0,1417.0,67.4,24541.0,88.7,55.05,170.0,41.0
102,7.0,3.0,214.0,794.0,67.4,24541.0,88.7,55.05,8.0,23.0
103,34.0,0,1.0,230.0,62.3,107706.0,85.6,45.85,29.0,0
104,9.0,2.0,862.0,1700.0,67.4,24541.0,88.7,55.05,4.0,3.0
105,29.0,6.0,13.0,222.0,73.4,11309.0,80.0,57.0,18.0,16.0
106,1.0,0,1.0,197.0,71.9,23633.0,77.0,55.349999999999994,4.0,0
107,4.0,0,1.0,185.0,73.4,30864.0,85.5,59.7,5.0,2.0
108,9.0,1.0,852.0,1335.0,76.3,40568.0,84.5,56.5,21.0,8.0
109,4.0,0,3.0,127.0,70.3,13361.0,77.1,54.65,4.0,0
110,65.0,1.0,0,289.0,69.1,17000.0,83.2,52.849999999999994,68.0,10.0
111,1.0,0,116.0,784.0,67.4,24541.0,88.7,55.05,2.0,0
112,41.0,2.0,32.0,252.0,64.2,17360.0,72.2,52.65,11.0,3.0
113,6.0,0,4.0,166.0,70.6,13505.0,82.3,47.9,15.0,0
114,325.0,0,39.0,744.0,71.4,16761.0,73.2,54.599999999999994,278.0,3.0
115,27.0,0,22.0,1184.0,66.6,20444.0,76.5,42.2,10.0,0
116,70.0,6.0,289.0,1089.0,73.4,11309.0,80.0,57.0,16.0,8.0
