,o_basic,h_basic,o_neighbor,h_neighbor,household,relationship,education,marital,aim_o,aim_h
48,9.0,67.0,2208.0,496.0,73.2,48737.0,87.2,56.75,13.0,104.0
49,7.0,6.0,588.0,590.0,63.3,118879.0,92.9,49.5,7.0,1.0
50,136.0,2.0,213.0,313.0,66.2,75755.0,81.4,48.8,105.0,29.0
51,38.0,23.0,207.0,270.0,67.1,60049.0,89.1,55.2,28.0,35.0
52,98.0,65.0,1232.0,1158.0,73.9,49012.0,91.6,58.7,53.0,76.0
53,92.0,100.0,2182.0,1126.0,71.5,110877.0,85.6,56.5,123.0,134.0
54,5.0,5.0,141.0,162.0,66.3,15568.0,84.8,54.55,17.0,9.0
55,387.0,1969.0,1123.0,592.0,76.0,207652.0,91.7,60.7,549.0,2462.0
56,4.0,4.0,248.0,386.0,67.1,60049.0,89.1,55.2,2.0,0
57,61.0,20.0,1494.0,1347.0,66.4,117156.0,85.6,49.95,21.0,23.0
58,25.0,8.0,139.0,190.0,69.1,91336.0,86.0,56.2,46.0,27.0
59,45.0,12.0,595.0,639.0,63.3,118879.0,92.9,49.5,59.0,26.0
60,25.0,19.0,741.0,852.0,69.5,13299.0,76.8,54.5,25.0,14.0
61,5.0,12.0,332.0,522.0,69.5,13299.0,76.8,54.5,28.0,42.0
62,131.0,109.0,2661.0,1343.0,64.3,205964.0,87.5,48.95,102.0,185.0
63,39.0,76.0,2418.0,561.0,73.2,48737.0,87.2,56.75,40.0,111.0
64,2.0,0,239.0,414.0,66.3,15568.0,84.8,54.55,3.0,4.0
65,2.0,1.0,81.0,107.0,68.9,36576.0,88.8,56.5,3.0,3.0
66,139.0,104.0,1435.0,1524.0,69.5,13299.0,76.8,54.5,86.0,151.0
67,80.0,104.0,361.0,405.0,71.5,110877.0,85.6,56.5,73.0,137.0
68,123.0,65.0,1214.0,1336.0,69.5,13299.0,76.8,54.5,126.0,125.0
69,255.0,197.0,89.0,303.0,70.8,28196.0,78.4,50.7,134.0,248.0
70,33.0,19.0,6053.0,1409.0,76.0,207652.0,91.7,60.7,17.0,45.0
71,3.0,0,801.0,793.0,63.3,118879.0,92.9,49.5,2.0,0
72,82.0,17.0,759.0,717.0,67.5,22229.0,88.7,58.25,29.0,50.0
73,43.0,19.0,439.0,462.0,67.5,22229.0,88.7,58.25,30.0,78.0
74,34.0,80.0,420.0,253.0,0.0,0.0,0.0,0.0,18.0,170.0
75,53.0,25.0,749.0,632.0,69.1,91336.0,86.0,56.2,18.0,17.0
76,130.0,148.0,2657.0,1344.0,71.5,110877.0,85.6,56.5,152.0,219.0
77,159.0,255.0,1104.0,663.0,66.2,154349.0,90.4,48.2,183.0,249.0
78,16.0,22.0,116.0,314.0,71.5,110877.0,85.6,56.5,28.0,34.0
79,47.0,80.0,1338.0,1138.0,70.7,37832.0,85.0,51.85,15.0,32.0
80,32.0,52.0,93.0,85.0,73.2,48737.0,87.2,56.75,9.0,25.0
81,40.0,11.0,406.0,608.0,68.1,71476.0,83.0,49.2,36.0,5.0
82,118.0,222.0,6310.0,1586.0,71.3,41803.0,87.6,56.75,145.0,269.0
83,54.0,56.0,32.0,49.0,69.9,12093.0,78.3,49.4,63.0,91.0
84,96.0,45.0,2339.0,1197.0,69.1,91336.0,86.0,56.2,105.0,101.0
85,88.0,77.0,537.0,607.0,67.5,22229.0,88.7,58.25,102.0,91.0
86,1.0,1.0,509.0,467.0,63.3,118879.0,92.9,49.5,6.0,14.0
87,2.0,0,30.0,75.0,69.7,19405.0,87.8,56.650000000000006,7.0,4.0
88,8.0,0,177.0,257.0,69.9,12093.0,78.3,49.4,14.0,2.0
