,o_basic,h_basic,o_neighbor,h_neighbor,household,relationship,education,marital,aim_o,aim_h
23,7.0,31.0,1644.0,532.0,70.3,427938.0,88.1,54.5,18.0,35.0
24,12.0,0,58.0,77.0,65.7,40307.0,89.3,48.35,14.0,13.0
25,97.0,188.0,3938.0,922.0,66.8,355556.0,92.1,53.849999999999994,130.0,230.0
26,64.0,67.0,43.0,26.0,71.9,45246.0,86.7,59.05,51.0,110.0
27,10.0,8.0,85.0,92.0,68.2,147953.0,85.3,55.35,0,2.0
28,11.0,47.0,833.0,216.0,66.8,355556.0,92.1,53.849999999999994,31.0,21.0
29,11.0,33.0,266.0,125.0,67.4,46122.0,81.5,53.85,12.0,32.0
30,15.0,38.0,4108.0,1007.0,66.8,355556.0,92.1,53.849999999999994,4.0,48.0
31,9.0,26.0,316.0,129.0,,,,7,14.0,30.0
32,41.0,280.0,717.0,131.0,68.1,27374.0,89.2,52.7,37.0,343.0
33,72.0,385.0,1250.0,444.0,70.3,427938.0,88.1,54.5,87.0,372.0
34,64.0,170.0,904.0,282.0,65.7,140605.0,86.4,49.6,122.0,236.0
35,39.0,268.0,5988.0,2855.0,53.3,1486620.0,81.2,29.7,31.0,175.0
36,77.0,98.0,3635.0,845.0,67.1,53294.0,88.8,53.05,70.0,102.0
37,5.0,14.0,781.0,271.0,70.3,427938.0,88.1,54.5,13.0,26.0
38,107.0,672.0,1181.0,292.0,63.6,6010.0,87.3,49.6,170.0,978.0
39,37.0,224.0,95.0,108.0,68.1,35634.0,84.8,47.0,43.0,213.0
40,33.0,3.0,4.0,15.0,65.0,40637.0,89.6,55.25,36.0,0
41,42.0,41.0,234.0,144.0,67.3,87866.0,88.3,51.35,46.0,75.0
42,73.0,167.0,1008.0,221.0,72.0,56700.0,91.3,55.400000000000006,53.0,191.0
43,41.0,54.0,5530.0,2746.0,53.3,1486620.0,81.2,29.7,12.0,23.0
44,10.0,30.0,788.0,283.0,68.1,35634.0,84.8,47.0,14.0,7.0
45,27.0,180.0,1114.0,295.0,72.0,56700.0,91.3,55.400000000000006,24.0,147.0
46,28.0,33.0,785.0,263.0,68.1,35634.0,84.8,47.0,36.0,93.0
47,1624.0,3519.0,1667.0,1037.0,67.9,783723.0,93.5,54.75,1512.0,3297.0
48,6.0,40.0,361.0,104.0,68.5,48471.0,87.7,53.2,4.0,46.0
49,9.0,12.0,156.0,77.0,72.4,37391.0,82.6,53.4,12.0,21.0
50,18.0,13.0,24.0,35.0,64.4,36911.0,86.2,47.75,5.0,14.0
51,16.0,35.0,119.0,96.0,72.4,37391.0,82.6,53.4,14.0,68.0
52,90.0,130.0,1300.0,334.0,65.5,89903.0,85.3,52.45,114.0,210.0
53,32.0,69.0,188.0,97.0,64.7,131602.0,85.4,48.7,18.0,86.0
54,2.0,0,989.0,233.0,66.2,17670.0,89.5,53.25,0,4.0
55,1.0,6.0,709.0,229.0,72.4,37391.0,82.6,53.4,6.0,3.0
56,33.0,39.0,323.0,179.0,67.3,87866.0,88.3,51.35,20.0,34.0
57,3.0,4.0,3.0,33.0,,,,7,10.0,18.0
58,76.0,281.0,3487.0,767.0,66.0,34069.0,85.1,49.85,82.0,398.0
59,18.0,26.0,480.0,169.0,68.1,35634.0,84.8,47.0,9.0,8.0
60,140.0,552.0,3724.0,888.0,63.7,83050.0,87.8,49.0,123.0,555.0
61,220.0,671.0,808.0,237.0,71.2,24410.0,82.9,57.400000000000006,244.0,720.0
62,7.0,14.0,311.0,58.0,68.1,27374.0,89.2,52.7,26.0,37.0
63,4.0,14.0,351.0,67.0,68.1,27374.0,89.2,52.7,8.0,44.0
64,13.0,17.0,308.0,52.0,68.5,48471.0,87.7,53.2,21.0,58.0
65,10.0,28.0,0,0,68.9,40504.0,88.4,54.25,6.0,6.0
