,o_basic,h_basic,o_neighbor,h_neighbor,household,relationship,education,marital,aim_o,aim_h
42,84.0,115.0,829.0,432.0,75.9,211747.0,92.4,60.5,54.0,154.0
43,34.0,42.0,613.0,295.0,71.2,111194.0,85.2,55.900000000000006,251.0,476.0
44,36.0,15.0,571.0,770.0,70.7,13222.0,79.0,54.95,24.0,20.0
45,203.0,303.0,365.0,301.0,62.5,121198.0,93.7,48.5,306.0,518.0
46,290.0,508.0,1241.0,794.0,64.4,203529.0,88.3,49.0,305.0,577.0
47,72.0,214.0,732.0,658.0,66.5,22200.0,89.5,57.4,112.0,287.0
48,24.0,67.0,2675.0,901.0,72.5,48631.0,89.1,58.15,30.0,62.0
49,0,9.0,731.0,488.0,62.5,121198.0,93.7,48.5,9.0,11.0
50,137.0,26.0,278.0,221.0,63.8,74940.0,82.3,47.95,128.0,96.0
51,10.0,12.0,341.0,308.0,65.4,59789.0,89.1,53.75,8.0,14.0
52,99.0,150.0,2164.0,1641.0,75.0,49861.0,91.6,57.7,54.0,94.0
53,98.0,183.0,3638.0,1488.0,71.2,111194.0,85.2,55.900000000000006,156.0,177.0
54,33.0,32.0,250.0,239.0,69.3,15439.0,86.8,56.05,17.0,17.0
55,757.0,2300.0,1634.0,776.0,75.9,211747.0,92.4,60.5,711.0,2221.0
56,2.0,0,422.0,548.0,65.4,59789.0,89.1,53.75,12.0,1.0
57,39.0,37.0,2488.0,1892.0,64.2,115722.0,86.7,48.8,33.0,33.0
58,68.0,73.0,205.0,333.0,69.7,91444.0,86.6,55.55,75.0,48.0
59,23.0,27.0,742.0,533.0,62.5,121198.0,93.7,48.5,20.0,23.0
60,41.0,21.0,654.0,738.0,70.7,13222.0,79.0,54.95,75.0,46.0
61,21.0,41.0,337.0,496.0,70.7,13222.0,79.0,54.95,30.0,56.0
62,134.0,233.0,4276.0,1843.0,64.4,203529.0,88.3,49.0,188.0,223.0
63,85.0,118.0,2960.0,991.0,72.5,48631.0,89.1,58.15,80.0,141.0
64,4.0,15.0,468.0,616.0,69.3,15439.0,86.8,56.05,5.0,16.0
65,10.0,4.0,203.0,96.0,65.8,36257.0,89.0,51.95,8.0,15.0
66,93.0,150.0,2184.0,1868.0,70.7,13222.0,79.0,54.95,74.0,83.0
67,88.0,206.0,587.0,470.0,71.2,111194.0,85.2,55.900000000000006,115.0,225.0
68,151.0,142.0,1937.0,1790.0,70.7,13222.0,79.0,54.95,146.0,138.0
69,154.0,158.0,221.0,394.0,67.2,28015.0,77.1,48.05,130.0,207.0
70,9.0,22.0,7086.0,1978.0,75.9,211747.0,92.4,60.5,14.0,21.0
71,62.0,60.0,995.0,758.0,66.5,22200.0,89.5,57.4,115.0,67.0
72,52.0,110.0,801.0,560.0,66.5,22200.0,89.5,57.4,85.0,122.0
73,17.0,125.0,618.0,323.0,0.0,0.0,0.0,0.0,26.0,142.0
74,266.0,398.0,1229.0,776.0,69.7,91444.0,86.6,55.55,325.0,385.0
75,193.0,251.0,4448.0,1663.0,71.2,111194.0,85.2,55.900000000000006,407.0,260.0
76,214.0,340.0,1792.0,811.0,65.4,154890.0,91.0,46.849999999999994,316.0,396.0
77,40.0,25.0,720.0,621.0,71.2,111194.0,85.2,55.900000000000006,45.0,32.0
78,24.0,14.0,2411.0,1763.0,70.4,37946.0,85.7,49.1,30.0,26.0
79,26.0,40.0,261.0,87.0,72.5,48631.0,89.1,58.15,12.0,41.0
80,22.0,3.0,661.0,722.0,68.9,71453.0,84.9,49.1,51.0,24.0
81,138.0,227.0,7552.0,2153.0,71.5,41465.0,87.4,55.85,160.0,220.0
82,59.0,68.0,59.0,49.0,68.7,11972.0,80.8,50.150000000000006,58.0,85.0
83,85.0,138.0,3522.0,1368.0,69.7,91444.0,86.6,55.55,95.0,127.0
84,92.0,133.0,687.0,495.0,66.5,22200.0,89.5,57.4,99.0,66.0
85,31.0,42.0,921.0,576.0,62.5,121198.0,93.7,48.5,26.0,29.0
86,1.0,4.0,163.0,79.0,70.0,19194.0,89.9,60.05,2.0,4.0
87,4.0,3.0,504.0,535.0,68.7,11972.0,80.8,50.150000000000006,9.0,11.0
