,o_basic,h_basic,o_neighbor,h_neighbor,household,relationship,education,marital,aim_o,aim_h
43,53.0,191.0,855.0,220.0,72.0,56400.0,90.5,55.75,71.0,234.0
44,12.0,23.0,6968.0,3206.0,53.1,1496200.0,81.4,29.450000000000003,32.0,28.0
45,14.0,7.0,1334.0,323.0,68.5,35609.0,85.5,47.7,1.0,4.0
46,24.0,147.0,2539.0,819.0,72.0,56400.0,90.5,55.75,29.0,103.0
47,36.0,93.0,1244.0,301.0,68.5,35609.0,85.5,47.7,22.0,54.0
48,1512.0,3297.0,3284.0,1606.0,68.3,788584.0,93.5,54.4,1715.0,4985.0
49,4.0,46.0,382.0,85.0,68.2,48143.0,88.2,52.2,4.0,37.0
50,12.0,21.0,175.0,67.0,72.2,37675.0,82.3,53.1,18.0,17.0
51,5.0,14.0,45.0,24.0,65.9,37086.0,86.9,48.2,10.0,35.0
52,14.0,68.0,165.0,85.0,72.2,37675.0,82.3,53.1,14.0,29.0
53,114.0,210.0,2125.0,466.0,64.4,89618.0,85.7,51.55,165.0,386.0
54,18.0,86.0,230.0,130.0,63.7,130777.0,86.1,47.7,24.0,56.0
55,6.0,3.0,1101.0,242.0,72.2,37675.0,82.3,53.1,4.0,7.0
56,20.0,34.0,454.0,184.0,66.8,87445.0,88.8,51.65,21.0,59.0
57,10.0,18.0,6.0,36.0,60.1,4239.0,81.9,43.45,9.0,5.0
58,82.0,398.0,3923.0,949.0,66.3,33834.0,85.7,48.75,108.0,382.0
59,9.0,8.0,907.0,190.0,68.5,35609.0,85.5,47.7,5.0,6.0
60,123.0,555.0,4382.0,1088.0,63.0,82746.0,88.6,49.05,106.0,421.0
61,244.0,720.0,1171.0,242.0,71.0,24476.0,82.1,58.150000000000006,281.0,849.0
62,26.0,37.0,445.0,66.0,67.7,27472.0,90.4,52.8,14.0,33.0
63,8.0,44.0,484.0,88.0,67.7,27472.0,90.4,52.8,5.0,29.0
64,21.0,58.0,424.0,71.0,68.2,48143.0,88.2,52.2,13.0,27.0
65,6.0,6.0,0,0,68.0,40807.0,88.6,53.55,16.0,19.0
